Time	IDX
      4.13	2.27942e-06
      4.14	2.18647e-06
      4.15	2.09353e-06
      4.16	2.00058e-06
      4.17	1.90764e-06
      4.18	1.81631e-06
      4.19	1.7345e-06
       4.2	1.65268e-06
      4.21	1.57087e-06
      4.22	1.48906e-06
      4.23	1.40899e-06
      4.24	1.33914e-06
      4.25	1.26929e-06
      4.26	1.19943e-06
      4.27	1.12958e-06
      4.28	1.06152e-06
      4.29	1.00397e-06
       4.3	9.46422e-07
      4.31	8.88873e-07
      4.32	8.31324e-07
      4.33	7.75549e-07
      4.34	7.30212e-07
      4.35	6.84875e-07
      4.36	6.39538e-07
      4.37	5.94201e-07
      4.38	5.50569e-07
      4.39	5.16978e-07
       4.4	4.83386e-07
      4.41	4.49795e-07
      4.42	4.16204e-07
      4.43	3.84205e-07
      4.44	3.61581e-07
      4.45	3.38958e-07
      4.46	3.16334e-07
      4.47	2.93711e-07
      4.48	2.72532e-07
      4.49	2.59855e-07
       4.5	2.47177e-07
      4.51	 2.345e-07
      4.52	2.21823e-07
      4.53	2.10416e-07
      4.54	2.06485e-07
      4.55	2.02555e-07
      4.56	1.98624e-07
      4.57	1.94694e-07
      4.58	1.91843e-07
      4.59	1.95347e-07
       4.6	1.98851e-07
      4.61	2.02355e-07
      4.62	2.05858e-07
      4.63	2.10243e-07
      4.64	2.19816e-07
      4.65	2.29388e-07
      4.66	2.3896e-07
      4.67	2.48533e-07
      4.68	2.58788e-07
      4.69	2.73063e-07
       4.7	2.87338e-07
      4.71	3.01613e-07
      4.72	3.15888e-07
      4.73	3.30654e-07
      4.74	3.48312e-07
      4.75	3.6597e-07
      4.76	3.83629e-07
      4.77	4.01287e-07
      4.78	4.19257e-07
      4.79	4.39064e-07
       4.8	4.58871e-07
      4.81	4.78678e-07
      4.82	4.98485e-07
      4.83	5.18441e-07
      4.84	5.39277e-07
      4.85	5.60112e-07
      4.86	5.80948e-07
      4.87	6.01783e-07
      4.88	6.22625e-07
      4.89	6.43506e-07
       4.9	6.64386e-07
      4.91	6.85267e-07
      4.92	7.06147e-07
      4.93	7.26913e-07
      4.94	7.47006e-07
